holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
None,288.71,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,300.99,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,275.17,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,278.036,0.0,0.0,0,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,251.35,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,276.894,0.0,0.0,0,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,295.84,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,274.79,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,279.39,0.0,0.0,75,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,288.36,0.38,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,292.94,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,292.75,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,254.34,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,303.3,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,259.62,0.0,0.0,40,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,296.14,0.96,0.0,1,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,275.15,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,273.28,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,283.89,0.0,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,272.51,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,269.72,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,294.31,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,276.7,0.25,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,285.69,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,270.22,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,243.62,0.0,0.0,1,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,271.51,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,280.08,0.0,0.0,40,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,287.22,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,276.72,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,251.52,0.0,0.0,75,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,257.47,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,301.08,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,285.122,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,294.96,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.88,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,287.3,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,287.76,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,281.15,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,281.58,0.0,0.0,20,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,270.69,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,297.888,0.0,0.0,0,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,290.85,0.0,0.0,92,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,292.2,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,268.79,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,268.32,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,257.4,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,278.87,0.0,0.0,20,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,289.71,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,286.91,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,275.08,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,266.58,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,280.63,0.0,0.0,20,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,262.57,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,300.53,0.0,0.0,1,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,304.66,0.0,0.0,1,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,256.22,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,289.51,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,267.63,0.0,0.0,64,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,274.32,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,293.01,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,261.86,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,296.02,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,274.47,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,284.71,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,295.52,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,280.01,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,283.72,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,271.08,0.0,0.0,40,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,263.26,0.0,0.0,1,medium,23,0,0,0,0,0,0,0,1,0,0,0,0
None,285.72,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,301.82,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,290.96,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,277.0,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,262.63,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,289.8,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,295.62,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,274.79,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,273.43,1.71,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,255.95,0.0,0.0,40,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,274.4,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,289.06,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,274.01,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,290.19,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,295.53,0.0,0.0,92,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,300.29,0.0,0.0,1,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,290.22,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,277.42,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,301.06,0.0,0.0,80,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,283.41,0.0,0.0,40,low,18,0,0,0,0,0,0,0,1,0,0,0,0
None,269.75,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,289.96,0.25,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,276.72,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,263.02,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,271.28,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,268.49,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,267.58,0.0,0.0,40,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,297.22,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,288.47,0.0,0.0,0,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,287.01,0.0,0.0,0,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,290.1,1.52,0.0,90,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,263.75,0.0,0.0,75,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,291.12,0.0,0.0,20,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,291.19,0.0,0.0,92,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,273.84,0.0,0.0,75,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,259.29,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,278.64,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,288.02,0.0,0.0,92,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,294.82,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,271.29,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,271.45,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,304.37,0.0,0.0,0,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,261.65,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,273.69,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.34,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,292.96,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,272.93,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,272.11,0.44,0.0,20,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,297.28,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,263.07,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,293.28,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,301.95,0.0,0.0,1,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,291.03,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,265.93,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,290.22,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,287.43,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,278.48,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,274.22,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,265.48,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,262.09,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,271.79,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,285.45,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,300.68,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,271.61,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,300.57,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,291.48,0.25,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,249.15,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,297.49,0.0,0.0,12,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.23,0.0,0.0,8,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,277.61,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,297.47,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,302.74,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,285.62,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,273.74,0.0,0.32,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,300.58,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,289.85,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,299.29,0.25,0.0,0,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,253.73,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,293.81,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,294.39,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,277.68,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,268.43,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,295.7,0.0,0.0,8,low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,269.46,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,282.057,0.0,0.0,20,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,292.2,0.32,0.0,44,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,289.54,0.25,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,276.48,0.0,0.0,90,very high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,278.21,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,276.07,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,287.47,4.21,0.0,92,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,297.01,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,290.98,0.25,0.0,92,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,305.33,0.0,0.0,20,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,266.08,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,287.69,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,260.79,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,296.53,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,281.96,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,272.37,0.0,0.0,91,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,270.56,0.0,0.0,64,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,296.58,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,288.55,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,289.23,0.0,0.0,40,low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,271.55,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,281.71,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,286.372,0.0,0.0,0,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,289.52,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,267.71,0.0,0.0,75,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,290.367,0.0,0.0,0,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,292.67,2.83,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,283.41,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,264.03,0.0,0.0,40,low,11,0,0,0,0,0,0,0,1,0,0,0,0
None,296.72,0.0,0.0,8,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,297.29,0.0,0.0,75,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,295.22,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,284.61,0.51,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,292.51,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,276.15,0.0,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,292.86,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,275.94,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,250.65,0.0,0.0,1,low,11,0,0,0,0,0,0,0,1,0,0,0,0
None,288.38,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,289.15,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,266.68,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,296.24,0.0,0.0,80,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,293.36,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,293.7,0.0,0.0,1,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,284.75,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,274.01,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,298.13,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,280.02,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,269.84,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,304.09,0.0,0.0,1,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,295.0,6.1,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,290.71,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,275.76,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,295.1,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,267.38,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,273.45,0.0,0.0,90,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,270.14,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.88,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,276.22,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,294.11,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,275.72,0.0,0.0,75,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,293.62,0.0,0.0,5,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,292.22,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,280.35,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,261.5,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,267.16,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,260.75,0.0,0.0,20,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,275.44,0.0,0.0,64,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,277.1,0.0,0.0,99,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,276.35,0.0,0.0,40,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,266.69,0.0,0.0,64,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,290.08,0.0,0.0,1,low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,294.35,0.0,0.0,75,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,293.59,0.0,0.0,20,high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,269.74,0.0,0.0,75,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,279.62,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,292.7,0.89,0.0,88,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,294.75,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,275.84,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,299.22,0.0,0.0,1,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,271.8,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,275.09,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,290.32,0.71,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,271.22,0.0,0.0,90,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,276.34,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,266.73,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,294.07,0.0,0.0,56,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,305.461,0.0,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,289.3,0.0,0.0,20,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,292.28,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,276.82,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,289.01,0.25,0.0,20,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,293.91,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,287.5,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,264.94,0.0,0.0,1,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,285.85,0.0,0.0,0,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.08,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,293.56,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,280.69,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,269.74,0.0,0.0,40,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,266.42,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,265.22,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,273.68,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,274.83,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,295.69,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,262.43,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,293.07,6.48,0.0,75,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,290.82,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,299.67,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,283.22,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,278.84,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,285.6,0.0,0.0,1,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
None,254.98,0.0,0.0,20,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,271.08,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,286.86,1.02,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,275.49,0.0,0.0,5,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,293.0,0.0,0.0,64,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,289.48,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,290.65,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,286.28,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,302.57,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,271.72,0.0,0.0,1,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,289.23,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,269.9,0.0,0.0,20,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,299.47,0.0,0.0,0,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,291.43,0.0,0.0,76,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,263.31,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,288.6,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,300.9,0.0,0.0,68,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,272.59,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,284.35,1.02,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,273.31,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,291.29,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,296.21,0.0,0.0,1,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,293.41,0.0,0.0,92,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,297.851,0.0,0.0,0,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,269.29,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,286.87,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,290.24,0.0,0.0,1,low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,294.09,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,285.41,0.0,0.0,75,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,294.02,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,295.79,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,266.15,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,273.96,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,289.64,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,260.08,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,265.39,0.0,0.0,75,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,292.81,0.9,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,291.62,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,290.55,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,277.53,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,285.75,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,269.11,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,266.43,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
