,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
42531,None,272.15,0.0,0.0,90,2323,7,0,0,0,0,0,0,0,1,0,0,0,0
16737,None,290.15,0.0,0.0,75,3511,19,0,0,0,0,0,0,0,1,0,0,0,0
27984,None,253.44,0.0,0.0,1,5332,8,0,0,0,0,0,0,0,1,0,0,0,0
7870,None,295.85,0.0,0.0,24,458,1,0,0,0,0,0,0,0,1,0,0,0,0
37582,None,268.68,0.0,0.0,90,618,20,0,0,0,0,0,0,0,1,0,0,0,0
9654,None,270.59,0.0,0.0,90,1978,7,0,0,0,0,0,0,0,1,0,0,0,0
7493,None,293.01,0.0,0.0,90,5104,13,0,0,0,0,0,0,0,1,0,0,0,0
4688,None,280.29,0.0,0.0,90,1806,7,0,0,0,0,0,0,0,1,0,0,0,0
4307,None,272.49,0.0,0.0,90,582,1,0,0,0,0,0,0,0,1,0,0,0,0
21601,None,290.62,0.0,0.0,92,4452,11,0,0,0,0,0,0,0,1,0,0,0,0
24180,None,277.29900000000004,0.0,0.0,8,2973,19,0,0,0,0,0,0,0,1,0,0,0,0
16083,None,284.634,0.0,0.0,64,1916,23,0,0,0,0,0,0,0,1,0,0,0,0
9258,None,275.96,0.0,0.0,1,362,3,0,0,0,0,0,0,0,1,0,0,0,0
9428,None,275.15,0.0,0.0,90,1062,23,0,0,0,0,0,0,0,1,0,0,0,0
8353,None,282.22,0.0,0.0,40,4485,10,0,0,0,0,0,0,0,1,0,0,0,0
28068,None,291.08,0.0,0.0,90,4930,9,0,0,0,0,0,0,0,1,0,0,0,0
28330,None,266.25,0.0,0.0,90,4103,12,0,0,0,0,0,0,0,1,0,0,0,0
41441,None,271.15,0.0,0.0,1,6200,17,0,0,0,0,0,0,0,1,0,0,0,0
35547,None,273.46,0.0,0.0,1,323,3,0,0,0,0,0,0,0,1,0,0,0,0
11652,None,276.61,0.0,0.0,90,4386,18,0,0,0,0,0,0,0,1,0,0,0,0
30914,None,295.15,0.0,0.0,75,632,0,0,0,0,0,0,0,0,1,0,0,0,0
37833,None,267.84,0.0,0.0,90,4755,12,0,0,0,0,0,0,0,1,0,0,0,0
7415,None,295.19,0.0,0.0,88,4800,12,0,0,0,0,0,0,0,1,0,0,0,0
4107,None,264.41,0.0,0.0,40,4103,9,0,0,0,0,0,0,0,1,0,0,0,0
20038,None,299.28,0.0,0.0,8,5348,12,0,0,0,0,0,0,0,1,0,0,0,0
38766,None,295.44,0.0,0.0,1,3265,21,0,0,0,0,0,0,0,1,0,0,0,0
26028,None,266.77,0.0,0.0,90,3641,9,0,0,0,0,0,0,0,1,0,0,0,0
30334,None,300.75,0.0,0.0,40,5937,17,0,0,0,0,0,0,0,1,0,0,0,0
37599,None,281.426,0.0,0.0,0,4609,14,0,0,0,0,0,0,0,1,0,0,0,0
11472,None,267.17,0.0,0.0,64,5892,16,0,0,0,0,0,0,0,1,0,0,0,0
2192,None,275.81,0.0,0.0,90,4818,15,0,0,0,0,0,0,0,1,0,0,0,0
1656,None,268.28,0.0,0.0,90,503,1,0,0,0,0,0,0,0,1,0,0,0,0
9175,None,275.6,0.0,0.0,40,3008,22,0,0,0,0,0,0,0,1,0,0,0,0
33567,None,273.29,0.0,0.0,90,3289,19,0,0,0,0,0,0,0,1,0,0,0,0
18165,None,292.65,1.27,0.0,90,2649,5,0,0,0,0,0,0,0,1,0,0,0,0
19042,None,260.29,0.0,0.0,90,4903,12,0,0,0,0,0,0,0,1,0,0,0,0
34608,None,289.54,0.0,0.0,8,720,2,0,0,0,0,0,0,0,1,0,0,0,0
2211,None,270.94,0.0,0.0,90,881,4,0,0,0,0,0,0,0,1,0,0,0,0
5641,None,295.22,0.0,0.0,1,1674,0,0,0,0,0,0,0,0,1,0,0,0,0
17896,None,276.66,0.0,0.0,1,444,1,0,0,0,0,0,0,0,1,0,0,0,0
42160,None,286.72,0.0,0.0,90,2161,21,0,0,0,0,0,0,0,1,0,0,0,0
29244,None,277.41,0.0,0.0,90,4715,18,0,0,0,0,0,0,0,1,0,0,0,0
15359,None,276.8,0.0,0.0,1,427,5,0,0,0,0,0,0,0,1,0,0,0,0
33894,None,291.22,0.0,0.0,90,4165,17,0,0,0,0,0,0,0,1,0,0,0,0
12640,None,294.56,0.0,0.0,1,4584,10,0,0,0,0,0,0,0,1,0,0,0,0
14277,None,299.79,0.0,0.0,5,3381,20,0,0,0,0,0,0,0,1,0,0,0,0
36376,None,300.58,0.0,0.0,90,4848,11,0,0,0,0,0,0,0,1,0,0,0,0
30547,None,286.89,0.0,0.0,90,6376,16,0,0,0,0,0,0,0,1,0,0,0,0
39893,None,267.48,0.0,0.0,40,2456,22,0,0,0,0,0,0,0,1,0,0,0,0
15589,None,299.47,0.0,0.0,1,3539,19,0,0,0,0,0,0,0,1,0,0,0,0
20238,None,274.81,0.0,0.0,20,7055,7,0,0,0,0,0,0,0,1,0,0,0,0
1498,None,295.82,0.0,0.0,75,1956,22,0,0,0,0,0,0,0,1,0,0,0,0
22336,None,275.51,0.0,0.0,75,627,5,0,0,0,0,0,0,0,1,0,0,0,0
38417,None,269.16,0.0,0.0,40,6832,7,0,0,0,0,0,0,0,1,0,0,0,0
19449,None,252.91,0.0,0.0,1,4892,9,0,0,0,0,0,0,0,1,0,0,0,0
23018,None,261.03,0.0,0.0,1,5656,8,0,0,0,0,0,0,0,1,0,0,0,0
16357,None,261.27,0.0,0.0,1,705,0,0,0,0,0,0,0,0,1,0,0,0,0
11862,None,264.89,0.0,0.0,90,3276,19,0,0,0,0,0,0,0,1,0,0,0,0
39738,None,297.37,0.0,0.0,90,4374,10,0,0,0,0,0,0,0,1,0,0,0,0
31327,None,274.3,0.0,0.0,75,4566,10,0,0,0,0,0,0,0,1,0,0,0,0
7765,None,296.69,0.0,0.0,1,4255,11,0,0,0,0,0,0,0,1,0,0,0,0
28464,None,291.41,0.0,0.0,90,320,3,0,0,0,0,0,0,0,1,0,0,0,0
9601,None,275.15,0.0,0.0,90,366,1,0,0,0,0,0,0,0,1,0,0,0,0
5150,None,288.65,0.0,0.0,1,1035,4,0,0,0,0,0,0,0,1,0,0,0,0
40613,None,282.4290000000001,0.0,0.0,0,3981,11,0,0,0,0,0,0,0,1,0,0,0,0
6400,None,257.74,0.0,0.0,1,300,1,0,0,0,0,0,0,0,1,0,0,0,0
16375,None,278.04,0.25,0.0,75,1822,21,0,0,0,0,0,0,0,1,0,0,0,0
8419,None,275.28,0.0,0.0,1,4679,13,0,0,0,0,0,0,0,1,0,0,0,0
36965,None,295.53,0.0,0.0,12,4591,15,0,0,0,0,0,0,0,1,0,0,0,0
12745,None,278.32,0.94,0.0,90,5105,13,0,0,0,0,0,0,0,1,0,0,0,0
40082,None,293.92,0.0,0.0,1,2700,21,0,0,0,0,0,0,0,1,0,0,0,0
6140,None,294.41,0.0,0.0,0,4695,18,0,0,0,0,0,0,0,1,0,0,0,0
2896,None,297.15,0.0,0.0,1,6046,15,0,0,0,0,0,0,0,1,0,0,0,0
31900,None,268.96,0.0,0.0,90,2453,20,0,0,0,0,0,0,0,1,0,0,0,0
19413,None,274.15,0.0,0.0,1,3233,20,0,0,0,0,0,0,0,1,0,0,0,0
32347,None,286.02,0.0,0.0,75,6276,16,0,0,0,0,0,0,0,1,0,0,0,0
30923,None,278.93,0.0,0.0,90,705,4,0,0,0,0,0,0,0,1,0,0,0,0
10737,None,277.79,0.0,0.0,1,426,1,0,0,0,0,0,0,0,1,0,0,0,0
3581,None,272.9,0.0,0.0,90,2774,22,0,0,0,0,0,0,0,1,0,0,0,0
23707,None,284.17,0.0,0.0,90,3504,18,0,0,0,0,0,0,0,1,0,0,0,0
13773,None,291.88,0.0,0.0,40,4739,10,0,0,0,0,0,0,0,1,0,0,0,0
36431,None,284.69,0.0,0.0,90,364,3,0,0,0,0,0,0,0,1,0,0,0,0
5517,None,286.62,0.0,0.0,90,4746,18,0,0,0,0,0,0,0,1,0,0,0,0
15978,None,269.68,0.0,0.0,20,5160,14,0,0,0,0,0,0,0,1,0,0,0,0
6370,None,290.49,0.0,0.0,1,3121,5,0,0,0,0,0,0,0,1,0,0,0,0
34135,None,291.42,0.0,0.0,90,4660,12,0,0,0,0,0,0,0,1,0,0,0,0
28141,None,297.15,0.0,0.0,1,3517,19,0,0,0,0,0,0,0,1,0,0,0,0
41095,None,274.29,0.0,0.0,75,2772,20,0,0,0,0,0,0,0,1,0,0,0,0
13566,None,290.72,0.0,0.0,1,5823,12,0,0,0,0,0,0,0,1,0,0,0,0
32858,None,285.72,0.0,0.0,100,5403,9,0,0,0,0,0,0,0,1,0,0,0,0
12962,None,295.77,0.0,0.0,40,5338,14,0,0,0,0,0,0,0,1,0,0,0,0
34386,None,290.225,0.0,0.0,0,5097,8,0,0,0,0,0,0,0,1,0,0,0,0
7399,None,265.42,0.0,0.0,1,2782,20,0,0,0,0,0,0,0,1,0,0,0,0
6491,None,264.81,0.0,0.0,90,4540,12,0,0,0,0,0,0,0,1,0,0,0,0
22250,None,298.32,0.0,0.0,1,4908,12,0,0,0,0,0,0,0,1,0,0,0,0
8790,None,295.08,0.0,0.0,40,5206,13,0,0,0,0,0,0,0,1,0,0,0,0
40598,None,273.1,0.0,0.0,90,6356,16,0,0,0,0,0,0,0,1,0,0,0,0
6408,None,288.64,0.76,0.0,90,912,4,0,0,0,0,0,0,0,1,0,0,0,0
27268,None,248.88,0.0,0.0,1,359,3,0,0,0,0,0,0,0,1,0,0,0,0
35493,None,278.48,0.0,0.0,1,382,3,0,0,0,0,0,0,0,1,0,0,0,0
20796,None,292.8,0.0,0.0,1,2615,21,0,0,0,0,0,0,0,1,0,0,0,0
43211,None,278.398,0.0,0.0,0,1024,1,0,0,0,0,0,0,0,1,0,0,0,0
25873,None,285.58,0.0,0.0,1,5314,6,0,0,0,0,0,0,0,1,0,0,0,0
40984,None,298.69,0.0,0.0,75,3543,20,0,0,0,0,0,0,0,1,0,0,0,0
32734,None,284.97,0.0,0.0,90,3085,15,0,0,0,0,0,0,0,1,0,0,0,0
1845,None,287.15,0.0,0.0,1,4807,15,0,0,0,0,0,0,0,1,0,0,0,0
39787,None,295.72,0.0,0.0,20,3028,20,0,0,0,0,0,0,0,1,0,0,0,0
6288,None,300.1,0.0,0.0,1,3627,19,0,0,0,0,0,0,0,1,0,0,0,0
39104,None,292.94,0.0,0.0,1,868,1,0,0,0,0,0,0,0,1,0,0,0,0
20566,None,294.45,0.0,0.0,40,4422,13,0,0,0,0,0,0,0,1,0,0,0,0
16918,None,268.41,0.0,0.0,40,5325,12,0,0,0,0,0,0,0,1,0,0,0,0
10568,None,269.49,0.0,0.0,90,1244,23,0,0,0,0,0,0,0,1,0,0,0,0
18209,None,278.21,0.0,0.0,1,5062,14,0,0,0,0,0,0,0,1,0,0,0,0
21518,None,291.08,0.0,0.0,40,5097,13,0,0,0,0,0,0,0,1,0,0,0,0
30448,None,274.86,0.0,0.0,40,2050,7,0,0,0,0,0,0,0,1,0,0,0,0
18500,None,276.02,0.0,0.0,92,6222,7,0,0,0,0,0,0,0,1,0,0,0,0
25299,None,291.85,0.0,0.0,1,1330,23,0,0,0,0,0,0,0,1,0,0,0,0
15340,None,280.8,0.0,0.0,90,4329,15,0,0,0,0,0,0,0,1,0,0,0,0
24221,None,291.15,0.0,0.0,1,5305,6,0,0,0,0,0,0,0,1,0,0,0,0
15517,None,298.46,0.25,0.0,1,3233,20,0,0,0,0,0,0,0,1,0,0,0,0
24074,None,292.44,0.0,0.0,90,3419,19,0,0,0,0,0,0,0,1,0,0,0,0
28822,None,288.6,0.0,0.0,0,6054,6,0,0,0,0,0,0,0,1,0,0,0,0
34155,None,294.82,0.0,0.0,1,2693,5,0,0,0,0,0,0,0,1,0,0,0,0
18064,None,270.29,0.0,0.0,90,3009,20,0,0,0,0,0,0,0,1,0,0,0,0
34942,None,268.4,0.0,0.0,1,4193,13,0,0,0,0,0,0,0,1,0,0,0,0
24184,None,261.27,0.0,0.0,44,5064,14,0,0,0,0,0,0,0,1,0,0,0,0
41811,None,279.57,0.0,0.0,90,5298,14,0,0,0,0,0,0,0,1,0,0,0,0
38073,None,272.44,0.0,0.0,90,3494,6,0,0,0,0,0,0,0,1,0,0,0,0
24734,None,274.22,0.0,0.0,1,561,4,0,0,0,0,0,0,0,1,0,0,0,0
20082,None,298.26,0.0,0.0,12,3623,11,0,0,0,0,0,0,0,1,0,0,0,0
14057,None,297.15,0.0,0.0,90,5526,15,0,0,0,0,0,0,0,1,0,0,0,0
31053,None,271.88,0.0,0.0,90,1584,6,0,0,0,0,0,0,0,1,0,0,0,0
4815,None,274.05,0.0,0.0,75,850,4,0,0,0,0,0,0,0,1,0,0,0,0
10743,None,275.15,0.0,0.0,1,3075,22,0,0,0,0,0,0,0,1,0,0,0,0
12655,None,268.77,0.0,0.0,90,4943,12,0,0,0,0,0,0,0,1,0,0,0,0
17520,None,293.65,0.0,0.0,75,4708,15,0,0,0,0,0,0,0,1,0,0,0,0
26732,None,281.82,0.0,0.0,40,561,0,0,0,0,0,0,0,0,1,0,0,0,0
10865,None,277.9,0.0,0.0,75,4619,11,0,0,0,0,0,0,0,1,0,0,0,0
39167,None,290.46,0.0,0.0,1,400,3,0,0,0,0,0,0,0,1,0,0,0,0
1801,None,297.75,0.0,0.0,40,4343,13,0,0,0,0,0,0,0,1,0,0,0,0
927,None,283.55,0.0,0.0,0,420,0,0,0,0,0,0,0,0,1,0,0,0,0
10968,None,291.61,0.0,0.0,1,289,2,0,0,0,0,0,0,0,1,0,0,0,0
35037,None,294.65,0.0,0.0,1,649,2,0,0,0,0,0,0,0,1,0,0,0,0
26607,None,266.38,0.0,0.0,75,656,5,0,0,0,0,0,0,0,1,0,0,0,0
14820,None,292.02,0.0,0.0,90,5293,14,0,0,0,0,0,0,0,1,0,0,0,0
24746,None,287.82,0.0,0.0,90,1975,22,0,0,0,0,0,0,0,1,0,0,0,0
39366,None,297.93,0.0,0.0,1,4290,12,0,0,0,0,0,0,0,1,0,0,0,0
23729,None,291.52,0.0,0.0,90,5114,9,0,0,0,0,0,0,0,1,0,0,0,0
7259,None,269.95,0.0,0.0,97,4455,13,0,0,0,0,0,0,0,1,0,0,0,0
1874,None,268.9,0.0,0.0,90,266,2,0,0,0,0,0,0,0,1,0,0,0,0
42265,None,291.4,0.0,0.0,90,3361,20,0,0,0,0,0,0,0,1,0,0,0,0
16022,None,289.55,0.0,0.0,90,859,2,0,0,0,0,0,0,0,1,0,0,0,0
18793,None,275.44,0.0,0.0,1,5705,15,0,0,0,0,0,0,0,1,0,0,0,0
17102,None,285.36,0.0,0.0,90,6539,7,0,0,0,0,0,0,0,1,0,0,0,0
32104,None,299.001,0.0,0.0,68,4239,11,0,0,0,0,0,0,0,1,0,0,0,0
10376,None,263.49,0.0,0.0,64,583,4,0,0,0,0,0,0,0,1,0,0,0,0
36864,None,256.16,0.0,0.0,1,962,1,0,0,0,0,0,0,0,1,0,0,0,0
27738,None,267.65,0.0,0.0,75,2480,20,0,0,0,0,0,0,0,1,0,0,0,0
10250,None,287.12,0.0,0.0,90,6244,17,0,0,0,0,0,0,0,1,0,0,0,0
39243,None,287.09,0.0,0.0,1,2678,19,0,0,0,0,0,0,0,1,0,0,0,0
13742,None,270.72,0.0,0.0,90,555,1,0,0,0,0,0,0,0,1,0,0,0,0
17061,None,294.35,0.0,0.0,40,5569,6,0,0,0,0,0,0,0,1,0,0,0,0
3700,None,295.35,0.0,0.0,40,1096,23,0,0,0,0,0,0,0,1,0,0,0,0
7271,None,302.57,0.0,0.0,75,4675,13,0,0,0,0,0,0,0,1,0,0,0,0
26239,None,272.13,0.0,0.0,90,5066,17,0,0,0,0,0,0,0,1,0,0,0,0
17841,None,286.94,0.51,0.0,90,1160,23,0,0,0,0,0,0,0,1,0,0,0,0
6674,None,257.71,0.0,0.0,40,5398,15,0,0,0,0,0,0,0,1,0,0,0,0
4451,None,285.68,5.02,0.0,90,3124,8,0,0,0,0,0,0,0,1,0,0,0,0
22538,None,275.94,0.0,0.0,40,5145,18,0,0,0,0,0,0,0,1,0,0,0,0
13208,None,279.75,0.0,0.0,100,5094,9,0,0,0,0,0,0,0,1,0,0,0,0
17286,None,273.22,0.0,0.0,90,2496,20,0,0,0,0,0,0,0,1,0,0,0,0
42471,None,272.22,0.0,0.0,1,984,1,0,0,0,0,0,0,0,1,0,0,0,0
17838,None,295.08,1.3,0.0,90,5530,16,0,0,0,0,0,0,0,1,0,0,0,0
37140,None,299.69,0.0,0.0,1,4224,19,0,0,0,0,0,0,0,1,0,0,0,0
33440,None,256.86,0.0,0.0,1,5638,15,0,0,0,0,0,0,0,1,0,0,0,0
14249,None,275.22,0.0,0.0,90,5583,9,0,0,0,0,0,0,0,1,0,0,0,0
15477,None,292.62,0.0,0.0,1,575,5,0,0,0,0,0,0,0,1,0,0,0,0
31675,None,290.67,0.0,0.0,24,6506,7,0,0,0,0,0,0,0,1,0,0,0,0
1528,None,268.17,0.0,0.0,64,3505,22,0,0,0,0,0,0,0,1,0,0,0,0
9939,None,261.94,0.0,0.0,90,341,1,0,0,0,0,0,0,0,1,0,0,0,0
15101,None,304.37,0.0,0.0,0,6010,16,0,0,0,0,0,0,0,1,0,0,0,0
26757,None,268.27,0.0,0.0,5,4627,10,0,0,0,0,0,0,0,1,0,0,0,0
43177,None,296.24,0.34,0.0,90,3487,18,0,0,0,0,0,0,0,1,0,0,0,0
16111,None,278.0,0.0,0.0,40,3552,23,0,0,0,0,0,0,0,1,0,0,0,0
42486,None,268.33,0.0,0.0,75,4784,10,0,0,0,0,0,0,0,1,0,0,0,0
18143,None,280.72,0.0,0.0,75,7130,7,0,0,0,0,0,0,0,1,0,0,0,0
30937,None,274.84,0.0,0.0,90,1952,21,0,0,0,0,0,0,0,1,0,0,0,0
3564,None,259.07,0.0,0.0,90,4048,13,0,0,0,0,0,0,0,1,0,0,0,0
13957,None,291.67,0.0,0.0,40,4711,11,0,0,0,0,0,0,0,1,0,0,0,0
9737,None,274.47,0.0,0.0,90,4881,11,0,0,0,0,0,0,0,1,0,0,0,0
27210,None,293.82,0.25,0.0,1,4456,18,0,0,0,0,0,0,0,1,0,0,0,0
21882,None,286.88,0.0,0.0,90,2049,23,0,0,0,0,0,0,0,1,0,0,0,0
20557,None,266.43,0.0,0.0,75,6471,16,0,0,0,0,0,0,0,1,0,0,0,0
39443,None,285.45,2.79,0.0,1,5884,6,0,0,0,0,0,0,0,1,0,0,0,0
13428,None,269.69,0.0,0.0,90,825,6,0,0,0,0,0,0,0,1,0,0,0,0
3561,None,279.82,0.0,0.0,90,4584,11,0,0,0,0,0,0,0,1,0,0,0,0
39224,None,299.75,0.0,0.0,1,4881,12,0,0,0,0,0,0,0,1,0,0,0,0
24388,None,296.78,0.0,0.0,0,5343,12,0,0,0,0,0,0,0,1,0,0,0,0
17990,None,266.76,0.0,0.0,1,332,2,0,0,0,0,0,0,0,1,0,0,0,0
24484,None,271.08,0.0,0.0,1,540,0,0,0,0,0,0,0,0,1,0,0,0,0
14736,None,260.62,0.0,0.0,90,4691,18,0,0,0,0,0,0,0,1,0,0,0,0
4903,None,272.55,0.0,0.0,90,2460,20,0,0,0,0,0,0,0,1,0,0,0,0
27482,None,274.22,0.0,0.0,40,365,3,0,0,0,0,0,0,0,1,0,0,0,0
14124,None,266.5,0.0,0.0,5,4678,16,0,0,0,0,0,0,0,1,0,0,0,0
9517,None,292.7,0.0,0.0,12,3292,22,0,0,0,0,0,0,0,1,0,0,0,0
32112,None,294.22,0.0,0.0,1,500,1,0,0,0,0,0,0,0,1,0,0,0,0
13271,None,296.14,0.96,0.0,1,3734,9,0,0,0,0,0,0,0,1,0,0,0,0
12170,None,292.53,0.0,0.0,90,2549,8,0,0,0,0,0,0,0,1,0,0,0,0
32498,None,272.43,0.0,0.0,1,706,1,0,0,0,0,0,0,0,1,0,0,0,0
23728,None,292.72,0.0,0.0,75,4273,10,0,0,0,0,0,0,0,1,0,0,0,0
27338,None,276.41,0.0,0.0,75,4125,17,0,0,0,0,0,0,0,1,0,0,0,0
8043,None,299.52,0.0,0.0,0,4724,12,0,0,0,0,0,0,0,1,0,0,0,0
11092,None,291.86,0.0,0.0,90,4331,16,0,0,0,0,0,0,0,1,0,0,0,0
15408,None,284.27,0.0,0.0,90,2606,22,0,0,0,0,0,0,0,1,0,0,0,0
27933,None,294.48,0.0,0.0,40,2988,19,0,0,0,0,0,0,0,1,0,0,0,0
3404,None,294.28,0.0,0.0,75,2863,22,0,0,0,0,0,0,0,1,0,0,0,0
38153,None,287.41,0.0,0.0,92,3378,19,0,0,0,0,0,0,0,1,0,0,0,0
13982,None,271.55,0.0,0.0,1,539,4,0,0,0,0,0,0,0,1,0,0,0,0
5187,None,254.53,0.0,0.0,1,3838,12,0,0,0,0,0,0,0,1,0,0,0,0
32393,None,284.4,0.0,0.0,1,2274,21,0,0,0,0,0,0,0,1,0,0,0,0
25824,None,286.11,0.0,0.0,92,610,2,0,0,0,0,0,0,0,1,0,0,0,0
35089,None,289.36,0.0,0.0,75,6122,17,0,0,0,0,0,0,0,1,0,0,0,0
17476,None,254.15,0.0,0.0,5,4379,12,0,0,0,0,0,0,0,1,0,0,0,0
37548,None,301.15,0.0,0.0,40,4983,12,0,0,0,0,0,0,0,1,0,0,0,0
8723,None,288.05,0.0,0.0,90,680,0,0,0,0,0,0,0,0,1,0,0,0,0
11780,None,278.56,0.0,0.0,90,390,4,0,0,0,0,0,0,0,1,0,0,0,0
26835,None,266.49,0.0,0.0,1,4863,18,0,0,0,0,0,0,0,1,0,0,0,0
14600,None,273.66,0.0,0.0,90,882,6,0,0,0,0,0,0,0,1,0,0,0,0
32966,None,260.22,0.0,0.0,5,6770,16,0,0,0,0,0,0,0,1,0,0,0,0
41066,None,285.36,0.0,0.0,90,6336,7,0,0,0,0,0,0,0,1,0,0,0,0
41107,None,270.09,0.0,0.0,1,440,1,0,0,0,0,0,0,0,1,0,0,0,0
8686,None,295.08,0.0,0.0,40,1792,22,0,0,0,0,0,0,0,1,0,0,0,0
1642,None,289.61,0.0,0.0,40,4254,10,0,0,0,0,0,0,0,1,0,0,0,0
23716,None,285.43,0.0,0.0,75,1137,23,0,0,0,0,0,0,0,1,0,0,0,0
42250,None,280.17,0.0,0.0,90,5555,6,0,0,0,0,0,0,0,1,0,0,0,0
19911,None,290.4,0.0,0.0,88,3348,19,0,0,0,0,0,0,0,1,0,0,0,0
28256,None,268.22,0.0,0.0,1,3628,20,0,0,0,0,0,0,0,1,0,0,0,0
16003,None,288.95,0.0,0.0,75,1896,22,0,0,0,0,0,0,0,1,0,0,0,0
25774,None,297.98,0.0,0.0,40,4907,11,0,0,0,0,0,0,0,1,0,0,0,0
2406,None,261.65,0.0,0.0,90,858,6,0,0,0,0,0,0,0,1,0,0,0,0
41333,None,284.95,0.0,0.0,75,5112,14,0,0,0,0,0,0,0,1,0,0,0,0
26564,None,295.21,0.0,0.0,75,6113,15,0,0,0,0,0,0,0,1,0,0,0,0
9809,None,290.84,0.0,0.0,75,324,3,0,0,0,0,0,0,0,1,0,0,0,0
27674,None,282.89,0.0,0.0,1,2101,22,0,0,0,0,0,0,0,1,0,0,0,0
12936,None,272.79,0.0,0.0,90,2827,20,0,0,0,0,0,0,0,1,0,0,0,0
43280,None,270.55,0.0,0.0,90,360,4,0,0,0,0,0,0,0,1,0,0,0,0
22376,None,277.48,0.0,0.0,40,3267,18,0,0,0,0,0,0,0,1,0,0,0,0
2546,None,287.99,1.66,0.0,90,5331,8,0,0,0,0,0,0,0,1,0,0,0,0
36182,None,259.14,0.0,0.0,90,3771,11,0,0,0,0,0,0,0,1,0,0,0,0
2436,None,261.29,0.0,0.0,1,339,3,0,0,0,0,0,0,0,1,0,0,0,0
758,None,290.21,1.78,0.0,1,614,2,0,0,0,0,0,0,0,1,0,0,0,0
22989,None,280.58,0.0,0.0,1,3125,22,0,0,0,0,0,0,0,1,0,0,0,0
32098,None,287.48,0.0,0.0,5,6420,17,0,0,0,0,0,0,0,1,0,0,0,0
14799,None,282.6,0.0,0.0,1,2494,20,0,0,0,0,0,0,0,1,0,0,0,0
21910,None,280.62,0.0,0.0,90,3165,22,0,0,0,0,0,0,0,1,0,0,0,0
27143,None,286.82,0.0,0.0,90,598,5,0,0,0,0,0,0,0,1,0,0,0,0
38319,None,278.37,0.0,0.0,75,2996,9,0,0,0,0,0,0,0,1,0,0,0,0
22493,None,270.62,0.0,0.0,90,1849,17,0,0,0,0,0,0,0,1,0,0,0,0
19323,None,294.71,0.0,0.0,75,4108,9,0,0,0,0,0,0,0,1,0,0,0,0
32011,None,295.51,0.0,0.0,1,6103,15,0,0,0,0,0,0,0,1,0,0,0,0
9308,None,274.35,0.0,0.0,1,4095,17,0,0,0,0,0,0,0,1,0,0,0,0
16831,None,290.09,0.0,0.0,75,1507,0,0,0,0,0,0,0,0,1,0,0,0,0
26030,None,274.66,0.0,0.0,1,303,3,0,0,0,0,0,0,0,1,0,0,0,0
4443,None,284.47,0.0,0.0,90,4506,18,0,0,0,0,0,0,0,1,0,0,0,0
42423,None,293.36,0.0,0.0,5,4876,9,0,0,0,0,0,0,0,1,0,0,0,0
23192,None,300.82,0.0,0.0,5,2633,21,0,0,0,0,0,0,0,1,0,0,0,0
24677,None,274.96,0.0,0.0,90,6695,16,0,0,0,0,0,0,0,1,0,0,0,0
7551,None,294.3,0.0,0.0,92,2724,9,0,0,0,0,0,0,0,1,0,0,0,0
22786,None,295.35,0.0,0.0,75,6419,16,0,0,0,0,0,0,0,1,0,0,0,0
40224,None,269.22,0.0,0.0,5,3724,18,0,0,0,0,0,0,0,1,0,0,0,0
27258,None,298.02,0.0,0.0,20,4891,13,0,0,0,0,0,0,0,1,0,0,0,0
40649,None,283.8,0.0,0.0,40,317,3,0,0,0,0,0,0,0,1,0,0,0,0
40709,None,257.38,0.0,0.0,75,718,1,0,0,0,0,0,0,0,1,0,0,0,0
37762,None,281.82,0.0,0.0,40,6606,7,0,0,0,0,0,0,0,1,0,0,0,0
2449,None,276.94,0.0,0.0,90,3331,10,0,0,0,0,0,0,0,1,0,0,0,0
6678,None,297.82,0.0,0.0,5,3064,20,0,0,0,0,0,0,0,1,0,0,0,0
30159,None,259.26,0.0,0.0,90,3583,9,0,0,0,0,0,0,0,1,0,0,0,0
7029,None,291.08,0.0,0.0,1,1263,6,0,0,0,0,0,0,0,1,0,0,0,0
24100,None,284.637,0.0,0.0,92,3807,13,0,0,0,0,0,0,0,1,0,0,0,0
36087,None,294.31,0.0,0.0,90,4836,13,0,0,0,0,0,0,0,1,0,0,0,0
26098,None,295.3,0.0,0.0,90,4433,13,0,0,0,0,0,0,0,1,0,0,0,0
32243,None,292.08,0.0,0.0,90,6136,7,0,0,0,0,0,0,0,1,0,0,0,0
9810,None,276.24,0.0,0.0,90,2190,19,0,0,0,0,0,0,0,1,0,0,0,0
42214,None,291.74,0.51,0.0,75,2407,8,0,0,0,0,0,0,0,1,0,0,0,0
24032,None,292.76,0.0,0.0,0,1848,23,0,0,0,0,0,0,0,1,0,0,0,0
17111,None,278.81,0.0,0.0,1,5266,11,0,0,0,0,0,0,0,1,0,0,0,0
21815,None,274.82,0.0,0.0,75,820,4,0,0,0,0,0,0,0,1,0,0,0,0
33063,None,278.22,0.0,0.0,1,5698,12,0,0,0,0,0,0,0,1,0,0,0,0
31555,None,286.87,0.0,0.0,1,2859,7,0,0,0,0,0,0,0,1,0,0,0,0
24735,None,291.94,0.0,0.0,1,1172,1,0,0,0,0,0,0,0,1,0,0,0,0
