,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
3282,None,274.48,0.0,0.0,20,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
24957,None,290.271,0.0,0.0,76,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
24517,None,294.035,0.0,0.0,68,high,13,0,0,0,0,0,0,0,1,0,0,0,0
31043,None,268.95,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
20062,None,275.75,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
1884,None,272.32,0.25,0.0,64,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
36602,None,293.14,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
18237,None,292.13,0.0,0.0,68,low,23,0,0,0,0,0,0,0,1,0,0,0,0
31108,None,262.79,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
32446,None,263.49,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
22752,None,280.56,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
34547,None,295.17,0.79,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
42183,None,271.02,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
42965,None,276.34,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
39903,None,272.41,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
17566,None,295.88,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
1897,None,274.43,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
29900,None,293.675,0.0,0.0,92,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
23950,None,294.0,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
5582,None,299.48,0.0,0.0,0,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
21121,None,284.18,0.25,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
20190,None,275.22,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
8141,None,289.68,0.25,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
16176,None,282.72,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
40870,None,288.88,0.0,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
5980,None,284.37,3.08,0.0,92,high,15,0,0,0,0,0,0,0,1,0,0,0,0
10030,None,291.55,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
19577,None,260.46,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
32359,None,300.0,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
31572,None,270.34,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
5838,None,277.49,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
5485,None,296.48,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
6897,None,294.14,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
32570,None,255.73,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
16497,None,289.71,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
3662,None,276.75,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
35843,None,296.26,16.0,0.0,32,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
36800,None,268.28,0.0,0.0,75,high,9,0,0,0,0,0,0,0,1,0,0,0,0
24011,None,290.22,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
39798,None,293.62,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
19205,None,259.39,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
12322,None,253.77,0.0,0.0,40,high,7,0,0,0,0,0,0,0,1,0,0,0,0
39335,None,276.42,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
4107,None,264.41,0.0,0.0,40,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
36794,None,292.21,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
41610,None,295.29,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
21449,None,277.59,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
2876,None,295.1,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
20451,None,273.29,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
29228,None,302.77,0.0,0.0,56,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
24076,None,268.36,0.0,0.0,64,low,5,0,0,0,0,0,0,0,1,0,0,0,0
19291,None,258.59,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
27274,None,291.5,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
26231,None,267.22,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
35542,None,273.0,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
13108,None,268.35,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
6826,None,279.46,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
20745,None,298.81,0.0,0.0,0,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
39002,None,271.48,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
32630,None,297.888,0.0,0.0,0,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
21956,None,295.08,0.0,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
29972,None,272.96,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
14623,None,277.68,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
7881,None,267.61,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
29634,None,268.14,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
4457,None,299.73,0.0,0.0,0,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
39672,None,274.42,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
27351,None,291.78,0.38,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
40141,None,294.49,0.25,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
11854,None,296.68,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
7954,None,272.43,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
16773,None,294.0,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
32216,None,289.75,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
41099,None,269.37,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
8447,None,277.01,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
11895,None,291.15,0.0,0.0,20,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
39520,None,292.38,1.85,0.0,68,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
7752,None,271.58,0.0,0.0,64,high,18,0,0,0,0,0,0,0,1,0,0,0,0
5986,None,282.08,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
33699,None,292.41,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
32156,None,276.8,0.0,0.0,0,high,13,0,0,0,0,0,0,0,1,0,0,0,0
5729,None,273.42,2.86,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
41339,None,294.91,0.0,0.0,76,high,11,0,0,0,0,0,0,0,1,0,0,0,0
38701,None,299.49,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
34063,None,287.44,0.0,0.0,5,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
17666,None,286.49,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
1698,None,276.96,0.0,0.0,75,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
41643,None,290.11,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
37274,None,293.87,0.25,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
23357,None,286.53,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
821,None,274.15,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
38816,None,297.62,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
23784,None,255.83,0.0,0.0,36,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
26932,None,276.35,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
31068,None,267.27,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
30997,None,295.96,0.0,0.0,75,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
12854,None,268.62,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
88,None,288.31,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
28998,None,270.75,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
12574,None,293.26,0.0,0.0,48,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
26547,None,275.44,0.0,0.0,20,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
27271,None,285.15,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
41749,None,293.89,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
35975,None,298.85,0.0,0.0,40,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
24584,None,257.85,0.0,0.0,20,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
26750,None,301.97,0.0,0.0,1,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
15606,None,286.81,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
20879,None,270.61,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
29459,None,296.1,0.0,0.0,5,low,21,0,0,0,0,0,0,0,1,0,0,0,0
11270,None,264.92,0.0,0.0,64,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
27970,None,270.58,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
31679,None,271.91,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
41143,None,276.87,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
11893,None,301.0,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
16031,None,295.63,0.0,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
36209,None,260.81,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
5929,None,291.22,0.0,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
38580,None,286.77,0.0,0.0,0,high,15,0,0,0,0,0,0,0,1,0,0,0,0
35423,None,273.02,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
34719,None,260.19,0.0,0.0,1,low,10,0,0,0,0,0,0,0,1,0,0,0,0
8840,None,275.75,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
19044,None,280.51,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
40612,None,293.61,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
27148,None,294.61,0.0,0.0,20,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
33903,None,302.35,0.0,0.0,80,low,22,0,0,0,0,0,0,0,1,0,0,0,0
39687,None,292.03,1.8,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
25213,None,295.6,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
13849,None,292.399,0.0,0.0,0,high,15,0,0,0,0,0,0,0,1,0,0,0,0
13819,None,264.71,0.0,0.0,64,low,23,0,0,0,0,0,0,0,1,0,0,0,0
19882,None,295.96,0.0,0.0,32,high,11,0,0,0,0,0,0,0,1,0,0,0,0
10436,None,291.76,16.38,0.0,76,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
15390,None,292.58,9.0,0.0,8,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
35958,None,299.29,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
12147,None,293.76,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
14543,None,280.82,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
36782,None,282.87,0.0,0.0,8,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
31077,None,258.68,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
8033,None,295.1,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
4653,None,289.01,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
19695,None,272.63,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
13797,None,270.72,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
10544,None,259.12,0.25,0.0,64,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
10427,None,291.64,0.25,0.0,48,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
85,None,297.47,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
7539,None,277.28,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
41697,None,288.21,0.0,0.0,1,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
40360,None,286.08,0.0,0.0,75,low,7,0,0,0,0,0,0,0,1,0,0,0,0
16233,None,251.84,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
30700,None,275.72,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
32693,None,271.89,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
30667,None,294.69,1.52,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
38840,None,268.06,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
9641,None,261.65,0.0,0.0,90,low,18,0,0,0,0,0,0,0,1,0,0,0,0
17099,None,273.3,0.25,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
22848,None,293.26,2.16,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
8895,None,291.09,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
21369,None,297.52,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
16528,None,286.11,0.0,0.0,0,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
3091,None,287.82,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
34005,None,269.79,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
24586,None,264.15,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
3941,None,279.59,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
37149,None,265.81,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
579,None,259.02,0.64,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
14597,None,291.67,0.0,0.0,20,high,17,0,0,0,0,0,0,0,1,0,0,0,0
19616,None,279.08,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
4214,None,275.95,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
29497,None,276.22,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
38366,None,281.28,0.0,0.0,100,low,7,0,0,0,0,0,0,0,1,0,0,0,0
37814,None,263.31,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
43063,None,281.361,0.0,0.0,8,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
33150,None,280.686,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
12781,None,291.42,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
36139,None,257.55,0.0,0.0,5,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
30764,None,283.43,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
16590,None,291.87,0.0,0.0,20,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
11497,None,282.42,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
29803,None,306.37,0.0,0.0,0,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
10671,None,270.69,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
42380,None,273.53,0.9,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
12959,None,282.14,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
42660,None,293.81,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
182,None,266.85,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
42258,None,280.56,0.0,0.0,46,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
31079,None,271.44,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
1931,None,274.95,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
3264,None,259.36,0.0,0.0,20,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
14483,None,282.75,0.0,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
11401,None,268.79,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
3919,None,277.27,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
23672,None,267.41,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
27335,None,286.66,0.0,0.0,1,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
27645,None,277.72,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
33705,None,288.89,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
31236,None,301.06,0.0,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
15466,None,294.92,16.51,0.0,32,high,7,0,0,0,0,0,0,0,1,0,0,0,0
26306,None,284.94,0.0,0.0,75,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
9579,None,294.36,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
32763,None,274.79,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
1229,None,258.89,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
24314,None,266.51,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
25314,None,250.69,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22014,None,296.51,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
7668,None,269.42,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
29288,None,291.16,1.41,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
36499,None,289.45,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
7863,None,283.02,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
31811,None,299.97,0.0,0.0,20,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
21847,None,294.15,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
14723,None,258.34,0.0,0.0,20,low,22,0,0,0,0,0,0,0,1,0,0,0,0
41579,None,294.69,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
9150,None,276.15,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
33235,None,291.36,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
20050,None,254.8,0.0,0.0,40,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
34408,None,248.42,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
14200,None,276.28,0.0,0.0,40,high,9,0,0,0,0,0,0,0,1,0,0,0,0
23032,None,285.44,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
22874,None,296.39,0.25,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
34448,None,272.22,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
20042,None,292.75,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
17163,None,295.22,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
16051,None,270.91,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
12831,None,272.81,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
16055,None,267.21,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
4669,None,295.94,0.0,0.0,75,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
321,None,296.58,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
11665,None,301.61,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
19460,None,278.94,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
30578,None,292.72,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
35552,None,296.61,0.0,0.0,75,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
34267,None,283.06,0.0,0.0,92,high,12,0,0,0,0,0,0,0,1,0,0,0,0
43157,None,290.05,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
11048,None,294.24,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
42214,None,291.74,0.51,0.0,75,low,8,0,0,0,0,0,0,0,1,0,0,0,0
23048,None,288.51,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
20820,None,272.15,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
10959,None,288.14,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
37216,None,273.03,0.33,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
37277,None,273.29,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
16981,None,293.86,0.0,0.0,75,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
21822,None,293.11,2.91,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
43235,None,293.55,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
30034,None,268.1,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
8610,None,294.36,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
13114,None,274.48,0.0,0.0,90,low,18,0,0,0,0,0,0,0,1,0,0,0,0
9248,None,294.55,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
24189,None,296.19,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
2140,None,291.55,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
15112,None,266.9,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
7027,None,295.06,0.0,0.0,75,high,9,0,0,0,0,0,0,0,1,0,0,0,0
37075,None,274.42,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
19492,None,300.62,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
16357,None,261.27,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7223,None,284.23,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
38348,None,255.4,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
26667,None,290.87,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
37012,None,297.33,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
42709,None,265.44,0.0,0.0,64,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
25424,None,295.8,0.0,0.0,75,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
16413,None,297.72,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
1530,None,290.99,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
13608,None,277.88,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
2929,None,299.33,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
5799,None,272.48,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
17115,None,268.832,0.0,0.0,0,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
20137,None,292.56,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
13365,None,279.31,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
21099,State Fair,289.69,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,0,1,0,0,0
6754,None,274.45,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
24582,None,273.49,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
29585,None,287.29,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
37183,None,268.93,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7305,None,298.75,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
21594,None,276.02,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
32429,None,298.69,0.0,0.0,75,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
41336,None,250.81,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
40087,None,275.48,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
34126,None,256.61,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
5358,None,276.66,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
36434,None,257.35,0.25,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
10320,None,269.71,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
29308,None,285.56,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
29421,None,296.17,0.0,0.0,0,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
35050,None,286.93,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
40694,None,292.65,25.32,0.0,8,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
21544,None,261.13,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
19437,None,284.29,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
23037,None,294.9,0.0,0.0,92,low,21,0,0,0,0,0,0,0,1,0,0,0,0
15444,None,294.56,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
11764,None,293.97,0.0,0.0,20,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
16731,None,276.36,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
